chr	coordinate	ORF	internal	flag
chrXIII	775782	YMR252C	0	0
chrXIII	777266	YMR253C	0	0
chrXIII	778018	YMR255W	1	1
chrXIII	779159	YMR256C	0	0
chrXIII	782419	YMR257C	0	0
chrXIII	784359	YMR258C	0	0
chrXIII	788942	YMR259C	0	0
chrXIII	789864	YMR260C	0	0
chrXIII	793452	YMR261C	0	0
chrXIII	793716	YMR262W	0	0
chrXIII	794893	YMR263W	0	0
chrXIII	795759	YMR264W	0	0
chrXIII	797939	YMR265C	0	0
chrXIII	798501	YMR266W	0	0
chrXIII	801682	YMR267W	0	0
chrXIII	804264	YMR268C	0	0
chrXIII	804417	YMR269W	0	0
chrXIII	806564	YMR270C	0	0
chrXIII	808112	YMR271C	0	0
chrXIII	810816	YMR272C	0	0
chrXIII	811136	YMR272W-B	1	0
chrXIII	814176	YMR273C	0	0
chrXIII	815320	YMR274C	0	0
chrXIII	818632	YMR275C	0	0
chrXIII	818789	YMR276W	0	0
chrXIII	820159	YMR277W	0	0
chrXIII	822723	YMR278W	0	0
chrXIII	832265	YMR281W	0	0
chrXIII	835145	YMR282C	0	0
chrXIII	836842	YMR283C	1	0
chrXIII	838143	YMR284W	0	0
chrXIII	841699	YMR285C	0	0
chrXIII	841925	YMR286W	0	0
chrXIII	845420	YMR287C	0	0
chrXIII	845558	YMR288W	0	0
chrXIII	848693	YMR289W	1	0
chrXIII	851618	YMR290C	0	0
chrXIII	852547	YMR291W	0	0
chrXIII	854765	YMR292W	0	0
chrXIII	856823	YMR293C	0	0
chrXIII	856931	YMR294W	0	0
chrXIII	858945	YMR295C	0	0
chrXIII	861099	YMR296C	0	0
chrXIII	861850	YMR297W	0	0
chrXIII	863797	YMR298W	0	0
chrXIII	865401	YMR299C	0	0
chrXIII	867174	YMR300C	0	0
chrXIII	869666	YMR301C	0	0
chrXIII	872664	YMR302C	0	0
chrXIII	874395	YMR303C	0	0
chrXIII	874791	YMR304W	0	0
chrXIII	880324	YMR305C	0	0
chrXIII	880818	YMR306W	0	0
chrXIII	886968	YMR307W	0	0
chrXIII	892401	YMR308C	0	0
chrXIII	895482	YMR309C	0	0
chrXIII	896714	YMR310C	0	0
chrXIII	897642	YMR311C	0	0
chrXIII	898401	YMR312W	0	0
chrXIII	901322	YMR313C	0	0
chrXIII	901666	YMR314W	0	0
chrXIII	902698	YMR315W	0	0
chrXIII	904761	YMR316W	0	0
chrXIII	912187	YMR318C	0	0
chrXIII	914724	YMR319C	0	0
chrXIV	6167	YNL339C	0	0
chrXIV	8323	YNL336W	0	0
chrXIV	11448	YNL335W	0	0
chrXIV	12923	YNL334C	0	0
chrXIV	13199	YNL333W	0	0
chrXIV	19357	YNL330C	0	0
chrXIV	23345	YNL328C	0	0
chrXIV	24017	YNL327W	0	0
chrXIV	28379	YNL326C	0	0
chrXIV	31387	YNL325C	0	0
chrXIV	31900	YNL323W	0	0
chrXIV	34262	YNL322C	0	0
chrXIV	37643	YNL320W	0	0
chrXIV	40619	YNL317W	0	0
chrXIV	43131	YNL316C	0	0
chrXIV	44269	YNL315C	1	0
chrXIV	44444	YNL314W	0	0
chrXIV	48053	YNL313C	0	0
chrXIV	48245	YNL312W	0	0
chrXIV	51688	YNL311C	0	0
chrXIV	52463	YNL310C	0	0
chrXIV	52597	YNL309W	0	0
chrXIV	55934	YNL308C	0	0
chrXIV	57739	YNL307C	0	0
chrXIV	58129	YNL306W	0	0
chrXIV	59822	YNL305C	0	0
chrXIV	60247	YNL304W	0	0
chrXIV	62973	YNL302C	0	0
chrXIV	64586	YNL301C	0	0
chrXIV	65652	YNL300W	0	0
chrXIV	66422	YNL299W	0	0
chrXIV	68781	YNL298W	0	0
chrXIV	76622	YNL297C	0	0
chrXIV	76809	YNL295W	0	0
chrXIV	80426	YNL294C	0	0
chrXIV	80576	YNL293W	0	0
chrXIV	82797	YNL292W	0	0
chrXIV	86037	YNL291C	0	0
chrXIV	86210	YNL290W	0	0
chrXIV	87816	YNL289W	0	0
chrXIV	90162	YNL288W	0	0
chrXIV	91805	YNL287W	0	0
chrXIV	95128	YNL286W	0	0
chrXIV	104055	YNL284C	1	0
chrXIV	107046	YNL283C	0	0
chrXIV	107639	YNL282W	0	0
chrXIV	108448	YNL281W	0	0
chrXIV	110472	YNL280C	0	0
chrXIV	113142	YNL278W	0	0
chrXIV	117207	YNL277W	0	0
chrXIV	119251	YNL275W	0	0
chrXIV	122231	YNL274C	0	0
chrXIV	122834	YNL273W	0	0
chrXIV	129180	YNL272C	0	0
chrXIV	135674	YNL271C	0	0
chrXIV	137815	YNL270C	0	0
chrXIV	138494	YNL268W	0	0
chrXIV	140779	YNL267W	0	0
chrXIV	145302	YNL265C	0	0
chrXIV	146619	YNL264C	0	0
chrXIV	147983	YNL263C	0	0
chrXIV	148199	YNL262W	0	0
chrXIV	155060	YNL261W	0	0
chrXIV	157370	YNL260C	1	0
chrXIV	157894	YNL259C	0	0
chrXIV	160381	YNL258C	0	0
chrXIV	164376	YNL257C	0	0
chrXIV	164538	YNL256W	0	0
chrXIV	167817	YNL255C	0	0
chrXIV	169314	YNL254C	0	0
chrXIV	169986	YNL253W	0	0
chrXIV	172306	YNL252C	0	0
chrXIV	174587	YNL251C	0	0
chrXIV	175388	YNL250W	0	0
chrXIV	181022	YNL249C	0	0
chrXIV	182646	YNL248C	0	0
chrXIV	182887	YNL247W	1	0
chrXIV	185443	YNL246W	0	0
chrXIV	186904	YNL245C	0	0
chrXIV	187529	YNL244C	0	0
chrXIV	187989	YNL243W	0	0
chrXIV	191230	YNL242W	0	0
chrXIV	198002	YNL241C	0	0
chrXIV	199989	YNL240C	0	0
chrXIV	200511	YNL239W	0	0
chrXIV	202183	YNL238W	0	0
chrXIV	205143	YNL237W	0	0
chrXIV	206900	YNL236W	0	0
chrXIV	210180	YNL234W	0	0
chrXIV	211737	YNL233W	0	0
chrXIV	214887	YNL232W	0	0
chrXIV	217190	YNL231C	0	0
chrXIV	218727	YNL230C	0	0
chrXIV	220409	YNL229C	0	0
chrXIV	222483	YNL227C	0	0
chrXIV	224518	YNL225C	0	0
chrXIV	227191	YNL224C	0	0
chrXIV	227384	YNL223W	1	0
chrXIV	229057	YNL222W	0	0
chrXIV	233745	YNL221C	0	0
chrXIV	234322	YNL220W	0	0
chrXIV	237809	YNL219C	0	0
chrXIV	238227	YNL218W	0	0
chrXIV	240304	YNL217W	0	0
chrXIV	241600	YNL216W	0	0
chrXIV	244376	YNL215W	0	0
chrXIV	245596	YNL214W	0	0
chrXIV	247206	YNL213C	0	0
chrXIV	247378	YNL212W	0	0
chrXIV	250380	YNL211C	0	0
chrXIV	252036	YNL209W	0	0
chrXIV	254390	YNL208W	0	0
chrXIV	255256	YNL207W	0	0
chrXIV	258162	YNL206C	0	0
chrXIV	259556	YNL202W	0	0
chrXIV	263474	YNL201C	0	0
chrXIV	264557	YNL200C	0	0
chrXIV	266649	YNL199C	0	0
chrXIV	269931	YNL197C	0	0
chrXIV	272050	YNL195C	1	0
chrXIV	274353	YNL193W	0	0
chrXIV	276387	YNL192W	0	0
chrXIV	280370	YNL191W	0	0
chrXIV	282112	YNL190W	0	0
chrXIV	284068	YNL189W	0	0
chrXIV	286239	YNL188W	0	0
chrXIV	287788	YNL187W	0	0
chrXIV	289305	YNL186W	0	0
chrXIV	292766	YNL185C	0	0
chrXIV	295719	YNL183C	0	0
chrXIV	297693	YNL182C	0	0
chrXIV	298262	YNL181W	0	0
chrXIV	300841	YNL180C	0	0
chrXIV	302662	YNL178W	0	0
chrXIV	304664	YNL177C	0	0
chrXIV	307169	YNL176C	0	0
chrXIV	308648	YNL175C	0	0
chrXIV	310097	YNL173C	0	0
chrXIV	310540	YNL172W	0	0
chrXIV	317774	YNL169C	0	0
chrXIV	318865	YNL168C	0	0
chrXIV	321703	YNL167C	0	0
chrXIV	323587	YNL166C	0	0
chrXIV	323759	YNL165W	0	0
chrXIV	326485	YNL164C	0	0
chrXIV	330138	YNL163C	0	0
chrXIV	330304	YNL162W-A	0	0
chrXIV	331328	YNL162W	1	0
chrXIV	332432	YNL161W	0	0
chrXIV	336490	YNL160W	0	0
chrXIV	339368	YNL159C	0	0
chrXIV	339576	YNL158W	0	0
chrXIV	340309	YNL157W	0	0
chrXIV	342139	YNL156C	0	0
chrXIV	342412	YNL155W	0	0
chrXIV	345502	YNL154C	0	0
chrXIV	346080	YNL153C	0	0
chrXIV	346292	YNL152W	0	0
chrXIV	348576	YNL151C	0	0
chrXIV	349789	YNL149C	0	0
chrXIV	350682	YNL148C	0	0
chrXIV	350857	YNL147W	0	0
chrXIV	351592	YNL146W	0	0
chrXIV	351774	YNL146C-A	0	0
chrXIV	352352	YNL145W	0	0
chrXIV	355253	YNL144C	0	0
chrXIV	357181	YNL142W	0	0
chrXIV	359562	YNL141W	0	0
chrXIV	365813	YNL139C	0	0
chrXIV	366038	YNL138W-A	1	1
chrXIV	366715	YNL138W	0	0
chrXIV	370149	YNL137C	0	0
chrXIV	370359	YNL136W	0	0
chrXIV	372243	YNL135C	0	0
chrXIV	373647	YNL134C	0	0
chrXIV	374729	YNL133C	0	0
chrXIV	375230	YNL132W	0	0
chrXIV	378720	YNL131W	0	0
chrXIV	380873	YNL130C	0	0
chrXIV	381286	YNL129W	0	0
chrXIV	383889	YNL127W	0	0
chrXIV	387164	YNL126W	0	0
chrXIV	392344	YNL125C	0	0
chrXIV	392872	YNL124W	0	0
chrXIV	394664	YNL123W	0	0
chrXIV	398342	YNL122C	1	0
chrXIV	400585	YNL121C	0	0
chrXIV	401007	YNL119W	0	0
chrXIV	405580	YNL118C	0	0
chrXIV	408293	YNL116W	0	0
chrXIV	412091	YNL115C	0	0
chrXIV	412726	YNL113W	0	0
chrXIV	413598	YNL112W	0	0
chrXIV	417333	YNL111C	0	0
chrXIV	418568	YNL110C	0	0
chrXIV	419864	YNL108C	0	0
chrXIV	420076	YNL107W	0	0
chrXIV	424606	YNL106C	0	0
chrXIV	426864	YNL104C	0	0
chrXIV	427584	YNL103W	0	0
chrXIV	430003	YNL102W	0	0
chrXIV	434821	YNL101W	0	0
chrXIV	437567	YNL100W	0	0
chrXIV	439307	YNL099C	0	0
chrXIV	440752	YNL098C	0	0
chrXIV	440912	YNL097C-B	1	0
chrXIV	442490	YNL097C	0	0
chrXIV	444324	YNL096C	0	0
chrXIV	447056	YNL095C	0	0
chrXIV	447336	YNL094W	0	0
chrXIV	449682	YNL093W	0	0
chrXIV	450822	YNL092W	0	0
chrXIV	452258	YNL091W	0	0
chrXIV	456420	YNL090W	0	0
chrXIV	457644	YNL088W	0	0
chrXIV	462266	YNL087W	0	0
chrXIV	466196	YNL086W	0	0
chrXIV	466865	YNL085W	0	0
chrXIV	471156	YNL084C	0	0
chrXIV	471367	YNL083W	0	0
chrXIV	473381	YNL082W	0	0
chrXIV	476653	YNL081C	0	0
chrXIV	478234	YNL080C	0	0
chrXIV	479205	YNL079C	0	0
chrXIV	479759	YNL078W	0	0
chrXIV	481243	YNL077W	0	0
chrXIV	483298	YNL076W	0	0
chrXIV	485524	YNL075W	0	0
chrXIV	488186	YNL074C	0	0
chrXIV	488369	YNL073W	0	0
chrXIV	490296	YNL072W	0	0
chrXIV	491492	YNL071W	0	0
chrXIV	493313	YNL070W	0	0
chrXIV	495016	YNL069C	0	0
chrXIV	498539	YNL068C	0	0
chrXIV	499624	YNL067W	0	0
chrXIV	500962	YNL066W	0	0
chrXIV	503631	YNL065W	0	0
chrXIV	507290	YNL064C	0	0
chrXIV	507602	YNL063W	0	0
chrXIV	510255	YNL062C	0	0
chrXIV	510497	YNL061W	0	0
chrXIV	514961	YNL059C	0	0
chrXIV	516780	YNL058C	0	0
chrXIV	517206	YNL056W	0	0
chrXIV	518884	YNL055C	0	0
chrXIV	526030	YNL054W	0	0
chrXIV	529832	YNL053W	0	0
chrXIV	531691	YNL052W	0	0
chrXIV	532667	YNL051W	1	0
chrXIV	535016	YNL050C	0	0
chrXIV	537935	YNL049C	0	0
chrXIV	538146	YNL048W	0	0
chrXIV	541910	YNL047C	0	0
chrXIV	542327	YNL046W	1	1
chrXIV	542984	YNL045W	1	0
chrXIV	545197	YNL044W	0	0
chrXIV	547083	YNL042W-B	0	0
chrXIV	547894	YNL042W	0	0
chrXIV	552028	YNL041C	0	0
chrXIV	553380	YNL040W	0	0
chrXIV	555001	YNL039W	0	0
chrXIV	557008	YNL038W	0	0
chrXIV	559107	YNL037C	0	0
chrXIV	559763	YNL036W	0	0
chrXIV	569758	YNL035C	0	0
chrXIV	574366	YNL032W	0	0
chrXIV	576066	YNL031C	0	0
chrXIV	576697	YNL030W	0	0
chrXIV	578818	YNL029C	0	0
chrXIV	579471	YNL027W	0	0
chrXIV	581887	YNL026W	0	0
chrXIV	585291	YNL025C	0	0
chrXIV	586874	YNL024C-A	0	0
chrXIV	587876	YNL024C	0	0
chrXIV	591222	YNL023C	0	0
chrXIV	592924	YNL022C	0	0
chrXIV	593179	YNL021W	0	0
chrXIV	597667	YNL020C	0	0
chrXIV	599419	YNL019C	0	0
chrXIV	602803	YNL016W	0	0
chrXIV	605349	YNL015W	0	0
chrXIV	613190	YNL011C	0	0
chrXIV	613596	YNL010W	0	0
chrXIV	618246	YNL008C	0	0
chrXIV	619692	YNL007C	0	0
chrXIV	620016	YNL006W	0	0
chrXIV	622473	YNL005C	0	0
chrXIV	622879	YNL004W	0	0
chrXIV	625861	YNL003C	0	0
chrXIV	627177	YNL002C	0	0
chrXIV	627393	YNL001W	0	0
chrXIV	631212	YNR001C	0	0
chrXIV	635317	YNR003C	0	0
chrXIV	635917	YNR004W	0	0
chrXIV	636965	YNR006W	0	0
chrXIV	640230	YNR007C	0	0
chrXIV	640311	YNR008W	0	0
chrXIV	642636	YNR009W	0	0
chrXIV	643726	YNR010W	0	0
chrXIV	646968	YNR011C	0	0
chrXIV	647332	YNR012W	0	0
chrXIV	651743	YNR013C	0	0
chrXIV	652195	YNR014W	0	0
chrXIV	653376	YNR015W	0	0
chrXIV	661908	YNR016C	0	0
chrXIV	662746	YNR017W	0	0
chrXIV	664234	YNR018W	0	0
chrXIV	665297	YNR019W	0	0
chrXIV	668137	YNR020C	1	0
chrXIV	668350	YNR021W	0	0
chrXIV	670218	YNR022C	0	0
chrXIV	670373	YNR023W	0	0
chrXIV	672393	YNR024W	0	0
chrXIV	674748	YNR026C	0	0
chrXIV	674877	YNR027W	0	0
chrXIV	676110	YNR028W	0	0
chrXIV	678499	YNR029C	0	0
chrXIV	678738	YNR030W	0	0
chrXIV	685722	YNR031C	0	0
chrXIV	685891	YNR032W	0	0
chrXIV	687468	YNR032C-A	0	0
chrXIV	687629	YNR033W	0	0
chrXIV	690209	YNR034W	0	0
chrXIV	692366	YNR034W-A	0	0
chrXIV	694080	YNR035C	0	0
chrXIV	694832	YNR036C	0	0
chrXIV	695363	YNR037C	0	0
chrXIV	695581	YNR038W	0	0
chrXIV	699474	YNR039C	0	0
chrXIV	699690	YNR040W	0	0
chrXIV	701687	YNR041C	0	0
chrXIV	701875	YNR043W	0	0
chrXIV	706114	YNR045W	0	0
chrXIV	707739	YNR046W	0	0
chrXIV	708457	YNR047W	0	0
chrXIV	711571	YNR048W	0	0
chrXIV	713685	YNR049C	0	0
chrXIV	715427	YNR050C	0	0
chrXIV	719047	YNR051C	0	0
chrXIV	720720	YNR052C	0	0
chrXIV	723166	YNR053C	0	0
chrXIV	724341	YNR054C	0	0
chrXIV	730643	YNR055C	0	0
chrXIV	733831	YNR057C	1	0
chrXIV	734211	YNR058W	0	0
chrXIV	736702	YNR059W	0	0
chrXIV	739927	YNR060W	0	0
chrXIV	743626	YNR061C	0	0
chrXIV	744976	YNR062C	1	0
chrXIV	746868	YNR063W	0	0
chrXIV	754982	YNR066C	1	1
chrXIV	759140	YNR067C	0	0
chrXIV	761052	YNR068C	0	0
chrXIV	762833	YNR069C	0	0
chrXIV	764462	YNR070W	0	0
chrXIV	776285	YNR073C	1	1
chrXIV	778876	YNR074C	0	0
chrXIV	779907	YNR075W	0	0
chrXV	7105	YOL164W	1	1
chrXV	9294	YOL163W	0	0
chrXV	15532	YOL159C-A	0	0
chrXV	17828	YOL159C	0	0
chrXV	21333	YOL158C	0	0
chrXV	24336	YOL157C	0	0
chrXV	25599	YOL156W	1	0
chrXV	31660	YOL155C	0	0
chrXV	34383	YOL154W	0	0
chrXV	40735	YOL152W	0	0
chrXV	43677	YOL151W	0	0
chrXV	44919	YOL149W	0	0
chrXV	47634	YOL148C	0	0
chrXV	48665	YOL147C	0	0
chrXV	48851	YOL146W	0	0
chrXV	52866	YOL145C	0	0
chrXV	53041	YOL144W	0	0
chrXV	55144	YOL143C	0	0
chrXV	55537	YOL142W	0	0
chrXV	56436	YOL141W	0	0
chrXV	61072	YOL139C	0	0
chrXV	65389	YOL138C	0	0
chrXV	65565	YOL137W	0	0
chrXV	68976	YOL136C	0	0
chrXV	70055	YOL135C	0	0
chrXV	70291	YOL133W	0	0
chrXV	74125	YOL130W	0	0
chrXV	77540	YOL129W	0	0
chrXV	79464	YOL128C	1	0
chrXV	80327	YOL127W	0	0
chrXV	83007	YOL126C	0	0
chrXV	83452	YOL125W	0	0
chrXV	86789	YOL124C	0	0
chrXV	87464	YOL123W	0	0
chrXV	91459	YOL122C	0	0
chrXV	92875	YOL121C	0	0
chrXV	94422	YOL120C	0	0
chrXV	96373	YOL119C	0	0
chrXV	99678	YOL116W	0	0
chrXV	101405	YOL115W	0	0
chrXV	103937	YOL114C	0	0
chrXV	104147	YOL113W	0	0
chrXV	106541	YOL112W	0	0
chrXV	108988	YOL111C	0	0
chrXV	109174	YOL110W	0	0
chrXV	110241	YOL109W	0	0
chrXV	111890	YOL108C	0	0
chrXV	112050	YOL107W	0	0
chrXV	123778	YOL103W	0	0
chrXV	126708	YOL102C	0	0
chrXV	127948	YOL101C	0	0
chrXV	129022	YOL100W	0	0
chrXV	135916	YOL098C	0	0
chrXV	136034	YOL097W-A	0	0
chrXV	137850	YOL097C	0	0
chrXV	139074	YOL096C	0	0
chrXV	141369	YOL095C	0	0
chrXV	142612	YOL094C	0	0
chrXV	142789	YOL093W	0	0
chrXV	144179	YOL092W	0	0
chrXV	147329	YOL090W	0	0
chrXV	153552	YOL089C	0	0
chrXV	154778	YOL088C	0	0
chrXV	158957	YOL087C	0	0
chrXV	159116	YOL086W-A	0	0
chrXV	160632	YOL086C	0	0
chrXV	162053	YOL084W	0	0
chrXV	165585	YOL083W	0	0
chrXV	168419	YOL082W	0	0
chrXV	170918	YOL081W	0	0
chrXV	181471	YOL080C	0	0
chrXV	181660	YOL078W	0	0
chrXV	185404	YOL077W-A	0	0
chrXV	186731	YOL077C	0	0
chrXV	187002	YOL076W	0	0
chrXV	193621	YOL075C	0	0
chrXV	194836	YOL073C	0	0
chrXV	194948	YOL072W	0	0
chrXV	196524	YOL071W	1	1
chrXV	198753	YOL070C	0	0
chrXV	198925	YOL069W	0	0
chrXV	201818	YOL068C	1	0
chrXV	202541	YOL067C	0	0
chrXV	204536	YOL066C	0	0
chrXV	205899	YOL065C	0	0
chrXV	207197	YOL064C	0	0
chrXV	210330	YOL063C	0	0
chrXV	212005	YOL062C	0	0
chrXV	212187	YOL061W	0	0
chrXV	216206	YOL060C	0	0
chrXV	217146	YOL059W	1	0
chrXV	219139	YOL058W	0	0
chrXV	220719	YOL057W	0	0
chrXV	223205	YOL056W	0	0
chrXV	225646	YOL055C	1	1
chrXV	228562	YOL054W	0	0
chrXV	230145	YOL053W	1	0
chrXV	232048	YOL052C-A	0	0
chrXV	233709	YOL052C	0	0
chrXV	234750	YOL051W	0	0
chrXV	238577	YOL049W	0	0
chrXV	241389	YOL048C	0	0
chrXV	243032	YOL045W	0	0
chrXV	247095	YOL044W	0	0
chrXV	249617	YOL043C	0	0
chrXV	249775	YOL042W	0	0
chrXV	252685	YOL041C	0	0
chrXV	253629	YOL040C	0	0
chrXV	254276	YOL039W	0	0
chrXV	255094	YOL038C-A	0	0
chrXV	255303	YOL038W	0	0
chrXV	256352	YOL036W	0	0
chrXV	259896	YOL034W	0	0
chrXV	263417	YOL033W	0	0
chrXV	265362	YOL032W	0	0
chrXV	267590	YOL031C	0	0
chrXV	268129	YOL030W	0	0
chrXV	271587	YOL028C	0	0
chrXV	273727	YOL027C	0	0
chrXV	274364	YOL026C	0	0
chrXV	274898	YOL025W	0	0
chrXV	278048	YOL023W	0	0
chrXV	281544	YOL022C	0	0
chrXV	285479	YOL021C	0	0
chrXV	286025	YOL020W	0	0
chrXV	288180	YOL019W-A	0	0
chrXV	288756	YOL019W	0	0
chrXV	292139	YOL018C	0	0
chrXV	292407	YOL017W	0	0
chrXV	296145	YOL016C	0	0
chrXV	296385	YOL015W	0	0
chrXV	299544	YOL014W	0	0
chrXV	301087	YOL013W-A	1	0
chrXV	303202	YOL013C	0	0
chrXV	304108	YOL012C	0	0
chrXV	304611	YOL011W	0	0
chrXV	307893	YOL010W	0	0
chrXV	310189	YOL009C	0	0
chrXV	310273	YOL008W	0	0
chrXV	312449	YOL007C	0	0
chrXV	315416	YOL006C	0	0
chrXV	316200	YOL005C	0	0
chrXV	316743	YOL004W	0	0
chrXV	323009	YOL003C	0	0
chrXV	324371	YOL002C	0	0
chrXV	324805	YOL001W	0	0
chrXV	326820	YOR001W	0	0
chrXV	329361	YOR002W	0	0
chrXV	333561	YOR004W	0	0
chrXV	338661	YOR006C	0	0
chrXV	339983	YOR007C	0	0
chrXV	342635	YOR008C	0	0
chrXV	344111	YOR009W	0	0
chrXV	347099	YOR010C	0	0
chrXV	349538	YOR011W	0	0
chrXV	356492	YOR012W	0	0
chrXV	357423	YOR014W	0	0
chrXV	361222	YOR016C	0	0
chrXV	361379	YOR017W	0	0
chrXV	364322	YOR018W	0	0
chrXV	368000	YOR019W	0	0
chrXV	370882	YOR020C	0	0
chrXV	371626	YOR020W-A	0	0
chrXV	373485	YOR021C	0	0
chrXV	375877	YOR022C	0	0
chrXV	377789	YOR023C	0	0
chrXV	378206	YOR025W	0	0
chrXV	379767	YOR026W	0	0
chrXV	381003	YOR027W	0	0
chrXV	386729	YOR030W	0	0
chrXV	392064	YOR032W-A	0	0
chrXV	394578	YOR033C	0	0
chrXV	397299	YOR034C	0	0
chrXV	400124	YOR035C	0	0
chrXV	400336	YOR036W	0	0
chrXV	401495	YOR037W	0	0
chrXV	405439	YOR038C	0	0
chrXV	405627	YOR039W	0	0
chrXV	407035	YOR040W	0	0
chrXV	408414	YOR042W	0	0
chrXV	410478	YOR043W	0	0
chrXV	412708	YOR044W	0	0
chrXV	413795	YOR045W	0	0
chrXV	415939	YOR046C	0	0
chrXV	417835	YOR047C	0	0
chrXV	421682	YOR048C	0	0
chrXV	423952	YOR049C	0	0
chrXV	426155	YOR051C	0	0
chrXV	427349	YOR052C	0	0
chrXV	429998	YOR054C	0	0
chrXV	431703	YOR056C	0	0
chrXV	432119	YOR057W	0	0
chrXV	436473	YOR058C	0	0
chrXV	441187	YOR060C	0	0
chrXV	441410	YOR061W	0	0
chrXV	443245	YOR062C	1	1
chrXV	444664	YOR063W	0	0
chrXV	446731	YOR064C	1	1
chrXV	447192	YOR065W	0	0
chrXV	449225	YOR066W	0	0
chrXV	453503	YOR067C	0	0
chrXV	453683	YOR069W	0	0
chrXV	457994	YOR070C	0	0
chrXV	461378	YOR071C	0	0
chrXV	464437	YOR072W-B	0	0
chrXV	464749	YOR073W	0	0
chrXV	467653	YOR074C	0	0
chrXV	468195	YOR075W	0	0
chrXV	471657	YOR076C	0	0
chrXV	471861	YOR077W	0	0
chrXV	472712	YOR078W	0	0
chrXV	474429	YOR079C	0	0
chrXV	474590	YOR080W	0	0
chrXV	479214	YOR081C	0	0
chrXV	479458	YOR083W	0	0
chrXV	481973	YOR085W	0	0
chrXV	486980	YOR086C	0	0
chrXV	487626	YOR087W	0	0
chrXV	490905	YOR089C	0	0
chrXV	492918	YOR090C	0	0
chrXV	493371	YOR091W	0	0
chrXV	495046	YOR092W	0	0
chrXV	502481	YOR093C	0	0
chrXV	502699	YOR094W	0	0
chrXV	504398	YOR095C	0	0
chrXV	505766	YOR096W	0	0
chrXV	507541	YOR097C	0	0
chrXV	511262	YOR098C	0	0
chrXV	511761	YOR099W	0	0
chrXV	514420	YOR100C	0	0
chrXV	515170	YOR101W	0	0
chrXV	516920	YOR103C	0	0
chrXV	517464	YOR104W	0	0
chrXV	519027	YOR106W	0	0
chrXV	521075	YOR107W	0	0
chrXV	522997	YOR108W	0	0
chrXV	525149	YOR109W	0	0
chrXV	528858	YOR110W	0	0
chrXV	530389	YOR111W	0	0
chrXV	531438	YOR112W	0	0
chrXV	533976	YOR113W	0	0
chrXV	537409	YOR114W	0	0
chrXV	539516	YOR115C	0	0
chrXV	544359	YOR116C	0	0
chrXV	544936	YOR117W	0	0
chrXV	546653	YOR118W	0	0
chrXV	550300	YOR119C	0	0
chrXV	550786	YOR120W	0	0
chrXV	552938	YOR122C	0	0
chrXV	554656	YOR123C	0	0
chrXV	558749	YOR124C	0	0
chrXV	559780	YOR125C	0	0
chrXV	560708	YOR126C	0	0
chrXV	560903	YOR127W	0	0
chrXV	566217	YOR128C	0	0
chrXV	569606	YOR129C	0	0
chrXV	570916	YOR130C	0	0
chrXV	572897	YOR131C	0	0
chrXV	573095	YOR132W	0	0
chrXV	575052	YOR133W	0	0
chrXV	578237	YOR134W	0	0
chrXV	580140	YOR136W	0	0
chrXV	584093	YOR137C	0	0
chrXV	586389	YOR138C	0	0
chrXV	586649	YOR140W	0	0
chrXV	592616	YOR141C	0	0
chrXV	592864	YOR142W	0	0
chrXV	602425	YOR143C	0	0
chrXV	605149	YOR144C	0	0
chrXV	606192	YOR145C	0	0
chrXV	606570	YOR147W	0	0
chrXV	609219	YOR148C	0	0
chrXV	611427	YOR149C	0	0
chrXV	611972	YOR150W	0	0
chrXV	616945	YOR151C	0	0
chrXV	618464	YOR152C	0	0
chrXV	619672	YOR153W	0	0
chrXV	624679	YOR154W	0	0
chrXV	628012	YOR155C	0	0
chrXV	630641	YOR156C	0	0
chrXV	631788	YOR157C	0	0
chrXV	632143	YOR158W	0	0
chrXV	633610	YOR159C	0	0
chrXV	633797	YOR160W	0	0
chrXV	638705	YOR161C	0	0
chrXV	642171	YOR162C	0	0
chrXV	642704	YOR163W	0	0
chrXV	644352	YOR164C	0	0
chrXV	644524	YOR165W	0	0
chrXV	648540	YOR166C	0	0
chrXV	649019	YOR167C	0	0
chrXV	649275	YOR168W	0	0
chrXV	653977	YOR171C	0	0
chrXV	654166	YOR172W	0	0
chrXV	658628	YOR174W	0	0
chrXV	661769	YOR175C	0	0
chrXV	662290	YOR176W	0	0
chrXV	667232	YOR177C	0	0
chrXV	670650	YOR178C	0	0
chrXV	672435	YOR179C	0	0
chrXV	675874	YOR181W	0	0
chrXV	678849	YOR182C	0	0
chrXV	678850	YOR183W	0	0
chrXV	679307	YOR184W	0	0
chrXV	682164	YOR185C	0	0
chrXV	683946	YOR187W	0	0
chrXV	685670	YOR188W	0	0
chrXV	689597	YOR189W	0	0
chrXV	692389	YOR191W	0	0
chrXV	701649	YOR192C	0	0
chrXV	704339	YOR192C-C	0	0
chrXV	710390	YOR193W	0	0
chrXV	712587	YOR194C	0	0
chrXV	712809	YOR195W	0	0
chrXV	716885	YOR196C	0	0
chrXV	717070	YOR197W	0	0
chrXV	720254	YOR198C	0	0
chrXV	721726	YOR201C	0	0
chrXV	721923	YOR202W	0	0
chrXV	722892	YOR204W	0	0
chrXV	727242	YOR205C	0	0
chrXV	727483	YOR206W	0	0
chrXV	733480	YOR207C	0	0
chrXV	733740	YOR208W	0	0
chrXV	737877	YOR209C	0	0
chrXV	738263	YOR210W	0	0
